,index,opt_counter,rew_mean,rew_sd,rew_median,rew_10th_p,rew_90th_p,steps_mean,steps_sd,steps_median,steps_10th_p,steps_90th_p
554,0,55815.666666666664,771.5755694566523,110.2203746600123,784.0350989237528,658.7043757720368,867.9775550587078,189.03333333333333,19.933333333333334,199.0,169.1,199.0
555,0,55915.666666666664,636.2485186256512,181.3427891345278,609.7368965598242,461.18418993483056,816.6601458952013,188.26666666666665,15.934217127336955,198.83333333333334,170.06666666666666,199.0
556,0,56015.666666666664,592.4444835135764,111.32263218809119,626.073638018951,476.96533309185276,672.3314254756801,191.03333333333333,15.933333333333332,199.0,175.1,199.0
557,0,56132.333333333336,765.4350152432784,79.1659037586999,772.3183271213435,682.2549492139843,841.0476403680237,180.13333333333333,29.467772062087196,199.0,147.63333333333333,199.0
558,0,56232.333333333336,687.0514498811327,155.02336979783936,708.4483857050199,517.5492236515469,834.1573083503584,183.23333333333335,24.23673693960733,199.0,155.66666666666666,199.0
559,0,56332.333333333336,410.1994496961975,117.63212021341589,427.8403006999284,280.3007706064204,536.3569600801994,182.5666666666667,18.479001979204444,194.16666666666666,159.53333333333333,199.0
560,0,56432.333333333336,611.216607196312,108.48332637223236,637.1636822210179,489.60152282338754,716.7380789562371,182.36666666666667,33.266666666666666,199.0,149.1,199.0
561,0,56532.333333333336,519.4461569398916,136.82031317135204,542.4429175792028,376.60319210698094,640.3960331985022,189.76666666666665,14.305851125300974,199.0,173.26666666666665,199.0
562,0,56632.333333333336,706.3145829822329,131.43234064667038,701.5393972499802,568.5537872307226,846.1733750067806,188.13333333333333,11.920873608601765,195.16666666666666,173.33333333333334,199.0
563,0,56732.333333333336,612.5784453697219,140.2392285607259,569.2273108546094,484.85232096755317,764.083120886934,174.86666666666667,42.271946884235454,199.0,130.43333333333334,199.0
564,0,56832.333333333336,728.6547202056653,176.62094339940845,760.0661950161661,537.2592494947154,898.783187035758,186.5,25.0,199.0,161.5,199.0
565,0,56932.333333333336,735.0042666220594,192.01214577027633,774.6011092114844,525.4464415159479,919.7021825734729,169.7,40.161987228321614,184.83333333333334,126.66666666666667,199.0
566,0,57032.333333333336,538.4770605859588,84.5677376307434,552.7233963843447,446.2516827041668,616.6751938859634,173.4333333333333,27.05137860421947,174.33333333333334,143.96666666666667,199.0
567,0,57132.333333333336,574.0903716105066,94.62427848501564,563.0208522140605,480.30326052780066,677.0902724534919,193.5,11.0,199.0,182.5,199.0
568,0,57232.333333333336,604.5045393474097,88.21717688352516,594.558356899388,509.22578507352085,703.5887750909428,184.0,20.651349381966032,199.0,159.53333333333333,199.0
569,0,57332.333333333336,680.0024714690375,105.82595968889991,689.112690844402,574.7310015012199,783.9239165286855,187.46666666666667,23.066666666666663,199.0,164.4,199.0
570,0,57432.333333333336,748.3215782200292,104.26546519216451,789.0877128758888,628.9430762260719,836.1078952665233,175.5,29.946233815144407,192.5,139.70000000000002,199.0
571,0,57532.333333333336,658.771894700507,165.53602747259666,709.8923823098381,467.41678555863547,827.561836332803,179.76666666666665,25.835636397508903,199.0,148.36666666666667,199.0
572,0,57632.333333333336,596.8520345550037,134.46361868743688,585.7605742422344,467.3108087441887,741.9777507613061,189.0666666666667,19.866666666666667,199.0,169.20000000000002,199.0
573,0,57732.333333333336,688.5182053503291,126.83370641805827,650.9099287113261,560.8895330601553,834.617453940757,167.9333333333333,43.060772843679075,175.5,125.63333333333334,199.0
574,0,57832.333333333336,878.8647724325965,133.0759328915502,875.8490312187492,737.5026830977466,1024.0764962435355,175.6,25.128958189663454,184.83333333333334,146.56666666666666,199.0
575,0,57932.333333333336,654.1032722440553,152.4955254869707,687.70188591863,485.85653388517676,797.7209886826519,184.13333333333333,27.206383794784404,199.0,155.96666666666667,199.0
576,0,58032.333333333336,684.9602417720856,128.26177419159873,705.0759535477923,548.7919899681464,797.0781847161494,194.36666666666667,9.266666666666666,199.0,185.1,199.0
577,0,58132.333333333336,687.6930994453937,172.137043006644,699.3243256545352,498.93135974825697,864.9659102801573,185.73333333333335,23.456632018025704,199.0,160.63333333333335,199.0
578,0,58232.333333333336,594.7463468422253,137.26962560544834,570.1722572353972,457.8992390923848,751.1934355030522,180.5333333333333,26.779093910154106,197.5,150.1,199.0
579,0,58332.333333333336,681.3723432277378,131.10278639567326,658.928678545419,561.8622168259875,823.2972452748569,182.29999999999998,16.792148474718783,175.83333333333334,167.5,199.0
580,0,58432.333333333336,624.1629175147194,143.53806708363228,602.0625623573455,484.40886520338455,773.2348326945967,180.16666666666666,29.87246798439296,192.5,148.83333333333334,199.0
581,0,58532.333333333336,500.6986249912675,143.37630083568476,437.5291879364031,363.8126974064309,674.8914747504308,181.0666666666667,27.804449484375215,199.0,150.36666666666667,199.0
582,0,58632.333333333336,667.3529868297214,194.32634539678506,668.189079155038,469.7605047295224,873.9518652069338,171.23333333333335,46.178588114791836,199.0,121.73333333333333,199.0
583,0,58732.333333333336,670.4509140349573,137.5446503113321,708.2115385041193,508.5799510856018,805.5568962940152,196.20000000000002,5.6000000000000005,199.0,190.6,199.0
584,0,58832.333333333336,678.19290701349,104.46287285875196,671.5681987049671,569.5054481488697,793.8727975628395,173.79999999999998,30.8536406889892,187.5,138.56666666666666,199.0
585,0,58932.333333333336,473.5857735663147,141.90908376887685,475.11385334838474,316.2268671117489,630.1173767854824,178.0,33.63553597811805,199.0,141.03333333333333,199.0
586,0,59032.333333333336,607.5971075403535,130.99647302151885,610.159941084456,481.9229110200445,727.7497598136111,182.79999999999998,32.4,199.0,150.4,199.0
587,0,59132.333333333336,599.1177461266415,118.25464257084276,575.8868366235052,490.6715738660361,719.3579931596488,189.33333333333334,19.333333333333336,199.0,170.0,199.0
588,0,59232.333333333336,802.4167835621828,82.20595924034582,807.1550362407143,717.202072675078,888.2857462450378,193.33333333333334,11.333333333333334,199.0,182.0,199.0
589,0,59332.333333333336,618.2359607288948,121.06351746250982,602.365776453843,491.799111110714,746.3299203921648,199.0,0.0,199.0,199.0,199.0
590,0,59432.333333333336,648.2742487740794,96.9300978917139,642.8996836340717,547.6122065512119,751.2387610993873,198.1,1.8,199.0,196.29999999999998,199.0
591,0,59532.333333333336,659.6832786646092,82.20970493192702,654.1004294566673,571.6429633079617,749.2458592872675,187.20000000000002,19.0506091065884,198.16666666666666,166.0,199.0
